,Unnamed: 0,molecule_chembl_id,class,canonical_smiles1,MW,LogP,NumHDonors,NumHAcceptors,pIC50
136,136,CHEMBL3703759,intermediate,Cc1cncn1CCCn1c(=S)[nH]c2sc3c(c2c1=O)CCC(C)C3,374.53500000000025,3.8406100000000025,1.0,6.0,6.549750891680639
137,137,CHEMBL3703760,intermediate,Cc1cncn1CCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCCC3,374.5350000000003,3.9847100000000033,1.0,6.0,6.87942606879415
138,138,CHEMBL3703761,intermediate,Cc1cncn1CCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCCCC3,388.56200000000035,4.374810000000004,1.0,6.0,6.769551078621726
139,139,CHEMBL3703762,intermediate,Cc1sc2[nH]c(=S)n(CCCn3cncc3C)c(=O)c2c1-c1ccccc1,396.5410000000001,4.691230000000004,1.0,6.0,6.36251027048749
140,140,CHEMBL3640026,intermediate,Cc1cncn1CCCn1c(=S)[nH]c2sc(Cc3ccccc3)cc2c1=O,396.54100000000017,4.306610000000004,1.0,6.0,7.016824927962187
141,141,CHEMBL3703763,intermediate,Cc1cn(CCCn2c(=S)[nH]c3ccccc3c2=O)cn1,300.38700000000006,2.6543100000000006,1.0,5.0,5.609064892896621
142,142,CHEMBL3703764,intermediate,Cc1cn(CCCn2c(=S)[nH]c3c(C)csc3c2=O)cn1,320.4430000000001,3.024230000000001,1.0,6.0,5.497572880015567
143,143,CHEMBL3703765,intermediate,Cc1cn(CCCn2c(=S)[nH]c3sc4c(c3c2=O)CCCC4)cn1,360.5080000000002,3.594610000000002,1.0,6.0,5.489454989793388
144,144,CHEMBL3703766,intermediate,CCc1cc2c(=O)n(CCCn3cnc(C)c3)c(=S)[nH]c2s1,334.46999999999997,3.2782100000000014,1.0,6.0,5.705533773838407
145,145,CHEMBL3703767,intermediate,Cc1cn(CCCn2c(=S)[nH]c3sc(C)c(C)c3c2=O)cn1,334.4700000000001,3.332650000000002,1.0,6.0,5.481486060122113
146,146,CHEMBL3703768,intermediate,CCc1c(C)sc2[nH]c(=S)n(CCCn3cnc(C)c3)c(=O)c12,348.49700000000007,3.5866300000000013,1.0,6.0,5.08460016478773
147,147,CHEMBL3703769,intermediate,Cc1cn(CCCn2c(=S)[nH]c3sc(-c4ccccc4)cc3c2=O)cn1,382.5140000000001,4.382810000000004,1.0,6.0,5.253365801062421
148,148,CHEMBL3703770,inactive,Cc1cn(CCCn2c(=S)[nH]c3sc4c(c3c2=O)CCC4)cn1,346.48100000000017,3.2045100000000017,1.0,6.0,5.170696227168975
149,149,CHEMBL3703771,intermediate,Cc1cn(CCCn2c(=S)[nH]c3sc4c(c3c2=O)CCC(C)C4)cn1,374.5350000000002,3.8406100000000025,1.0,6.0,5.634512015109101
150,150,CHEMBL3703772,intermediate,Cc1cn(CCCn2c(=S)[nH]c3sc4c(c3c2=O)CCCCC4)cn1,374.53500000000025,3.9847100000000024,1.0,6.0,5.280668713016273
151,151,CHEMBL3703773,inactive,Cc1cn(CCCn2c(=S)[nH]c3sc4c(c3c2=O)CCCCCC4)cn1,388.5620000000003,4.374810000000004,1.0,6.0,5.570247719997592
152,152,CHEMBL3703774,inactive,Cc1cn(CCCn2c(=S)[nH]c3sc(C)c(-c4ccccc4)c3c2=O)cn1,396.5410000000001,4.6912300000000045,1.0,6.0,5.007446482167865
153,153,CHEMBL3703775,inactive,Cc1cn(CCCn2c(=S)[nH]c3sc(Cc4ccccc4)cc3c2=O)cn1,396.5410000000001,4.306610000000004,1.0,6.0,5.283162276700476
154,154,CHEMBL3703776,inactive,Cc1cn(CCCn2c(=S)[nH]c3ccsc3c2=O)cn1,306.41600000000005,2.7158100000000003,1.0,6.0,5.530177984021837
155,155,CHEMBL3703779,inactive,CCc1c(C)sc2[nH]c(=S)n(CCCn3ccnc3)c(=O)c12,334.47,3.2782100000000014,1.0,6.0,4.95703092660682
156,156,CHEMBL3703780,inactive,O=c1c2c3c(sc2[nH]c(=S)n1CCCn1ccnc1)CCC3,332.4540000000001,2.896090000000001,1.0,6.0,5.232844133917819
157,157,CHEMBL3703781,inactive,O=c1c2c3c(sc2[nH]c(=S)n1CCCn1ccnc1)CCCCCC3,374.53500000000025,4.066390000000003,1.0,6.0,5.09799710864927
158,158,CHEMBL3703782,inactive,O=c1c2c3c(sc2[nH]c(=S)n1Cc1ccc2[nH]cnc2c1)CCCC3,368.4870000000002,3.9239900000000016,2.0,5.0,4.728158393463501
159,159,CHEMBL3703783,inactive,O=c1c2ccccc2[nH]c(=S)n1-c1ccc2[nH]cnc2c1,294.33900000000006,2.9245900000000002,2.0,4.0,3.917933065714887
160,160,CHEMBL3703784,inactive,Cc1csc2c(=O)n(-c3ccc4[nH]cnc4c3)c(=S)[nH]c12,314.39500000000004,3.2945100000000007,2.0,5.0,4.43356250780493
161,161,CHEMBL3896789,inactive,O=C1NCC(C2CCCCC2)N1c1ccc2nc[nH]c2c1,284.363,3.041400000000001,2.0,2.0,5.0
162,162,CHEMBL3922519,inactive,O=C1NCC(c2ccccc2)N1c1ccc2nc[nH]c2c1,278.31500000000005,2.833800000000001,2.0,2.0,5.0
163,163,CHEMBL3917999,inactive,COc1ccc(C2CNC(=O)N2c2ccc3nc[nH]c3c2)cc1,308.341,2.8424000000000005,2.0,3.0,5.0
164,164,CHEMBL4107671,inactive,COc1ccc([C@H]2[C@@H](C)NC(=O)N2c2ccc3nc[nH]c3c2)cc1,322.368,3.230900000000001,2.0,3.0,5.0
165,165,CHEMBL3898159,inactive,COc1cccc(C2CNC(=O)N2c2ccc3nc[nH]c3c2)c1,308.341,2.8424000000000005,2.0,3.0,5.0
166,166,CHEMBL3928442,inactive,COc1ccccc1C1CNC(=O)N1c1ccc2nc[nH]c2c1,308.341,2.8424000000000005,2.0,3.0,5.0
167,167,CHEMBL3891466,inactive,CCOc1ccc(C2CNC(=O)N2c2ccc3nc[nH]c3c2)cc1,322.368,3.232500000000001,2.0,3.0,5.0
168,168,CHEMBL3975820,inactive,CCCCOc1ccc(C2CNC(=O)N2c2ccc3nc[nH]c3c2)cc1,350.422,4.012700000000002,2.0,3.0,5.0
169,169,CHEMBL3905042,inactive,CCCCCOc1ccc(C2CNC(=O)N2c2ccc3nc[nH]c3c2)cc1,364.449,4.402800000000003,2.0,3.0,5.0
170,170,CHEMBL3908189,inactive,CC(C)Oc1ccc(C2CNC(=O)N2c2ccc3nc[nH]c3c2)cc1,336.395,3.6210000000000013,2.0,3.0,5.0
171,171,CHEMBL3985594,inactive,COc1cc(C2CNC(=O)N2c2ccc3nc[nH]c3c2)cc2c1OCO2,352.3500000000002,2.5711000000000004,2.0,5.0,5.0
172,172,CHEMBL3956928,inactive,O=C1NCC(c2ccc3c(c2)OCCO3)N1c1ccc2nc[nH]c2c1,336.351,2.6050000000000004,2.0,4.0,5.0
173,173,CHEMBL3896797,inactive,O=C1NCC(c2ccc(OC(F)(F)C(F)F)cc2)N1c1ccc2nc[nH]c2c1,394.32800000000003,4.070500000000002,2.0,3.0,5.0
174,174,CHEMBL3943360,inactive,O=C1NCC(c2ccc3c(c2)OC(F)(F)O3)N1c1ccc2nc[nH]c2c1,358.304,3.1553000000000004,2.0,4.0,5.0
175,175,CHEMBL3890714,inactive,COc1ccc(C2CNC(=O)N2c2ccc3nc[nH]c3c2)cc1F,326.331,2.9815000000000005,2.0,3.0,5.0
176,176,CHEMBL3917896,inactive,COc1cc(F)c(C2CNC(=O)N2c2ccc3nc[nH]c3c2)c(F)c1,344.321,3.1206000000000005,2.0,3.0,5.0
177,177,CHEMBL3948264,inactive,O=C1NCC(c2ccc(OCCN3CCOCC3)cc2)N1c1ccc2nc[nH]c2c1,407.474,2.5447999999999995,2.0,5.0,5.0
178,178,CHEMBL3889887,inactive,O=C1NCC(c2ccc(OCCCN3CCOCC3)cc2)N1c1ccc2nc[nH]c2c1,421.50100000000003,2.9349000000000007,2.0,5.0,5.0
179,179,CHEMBL3917897,inactive,O=C1NCC(c2ccccc2OCCN2CCOCC2)N1c1ccc2nc[nH]c2c1,407.4740000000001,2.5448000000000004,2.0,5.0,5.0
180,180,CHEMBL3902400,inactive,O=C1NCC(c2ccc(F)cc2)N1c1ccc2nc[nH]c2c1,296.305,2.972900000000001,2.0,2.0,5.0
181,181,CHEMBL3974379,inactive,O=C1NCC(c2ccccc2F)N1c1ccc2nc[nH]c2c1,296.305,2.972900000000001,2.0,2.0,5.0
182,182,CHEMBL3897609,inactive,O=C1NCC(c2cccc(F)c2)N1c1ccc2nc[nH]c2c1,296.305,2.972900000000001,2.0,2.0,5.0
183,183,CHEMBL3925695,inactive,O=C1NCC(c2c(F)cccc2F)N1c1ccc2nc[nH]c2c1,314.295,3.112000000000001,2.0,2.0,5.0
184,184,CHEMBL3902978,inactive,O=C1NCC(c2cc(C(F)(F)F)ccc2F)N1c1ccc2nc[nH]c2c1,364.302,3.9917000000000025,2.0,2.0,5.0
185,185,CHEMBL3970584,inactive,O=C1NCC(c2cc(F)cc(C(F)(F)F)c2)N1c1ccc2nc[nH]c2c1,364.302,3.9917000000000016,2.0,2.0,5.0
186,186,CHEMBL3894030,inactive,O=C1NCC(c2ccc(C(F)(F)F)cc2F)N1c1ccc2nc[nH]c2c1,364.302,3.9917000000000025,2.0,2.0,5.0
187,187,CHEMBL3962967,inactive,O=C1NCC(c2ccc(C(F)(F)F)c(F)c2)N1c1ccc2nc[nH]c2c1,364.302,3.9917000000000016,2.0,2.0,5.0
188,188,CHEMBL3892924,inactive,O=C1NCC(c2ccccc2Cl)N1c1ccc2nc[nH]c2c1,312.76,3.4872000000000014,2.0,2.0,5.0
189,189,CHEMBL3978858,inactive,O=C1NCC(c2cccc(Cl)c2)N1c1ccc2nc[nH]c2c1,312.76,3.4872000000000014,2.0,2.0,5.0
190,190,CHEMBL3910797,inactive,O=C1NCC(c2c(Cl)cccc2Cl)N1c1ccc2nc[nH]c2c1,347.20500000000004,4.140600000000003,2.0,2.0,5.0
191,191,CHEMBL3908622,inactive,O=C1NCC(c2cccc(Cl)c2Cl)N1c1ccc2nc[nH]c2c1,347.20500000000004,4.140600000000003,2.0,2.0,5.0
192,192,CHEMBL3970088,inactive,O=C1NCC(c2ccc(Cl)c(Cl)c2)N1c1ccc2nc[nH]c2c1,347.20500000000004,4.140600000000002,2.0,2.0,5.0
193,193,CHEMBL4106533,inactive,O=C1NC[C@H](c2ccc(Cl)c(Cl)c2)N1c1ccc2nc[nH]c2c1,347.20500000000004,4.140600000000002,2.0,2.0,5.0
194,194,CHEMBL3968850,inactive,O=C1NCC(c2ccc(-c3ccccc3)cc2)N1c1ccc2nc[nH]c2c1,354.41300000000007,4.500800000000003,2.0,2.0,5.0
195,195,CHEMBL3915680,inactive,O=C1NCC(c2ccc(-c3ccccc3)c(F)c2)N1c1ccc2nc[nH]c2c1,372.4030000000001,4.639900000000003,2.0,2.0,5.0
196,196,CHEMBL3966592,inactive,O=C1NCC(c2ccc(-c3cccc(Cl)c3)cc2)N1c1ccc2nc[nH]c2c1,388.85800000000006,5.154200000000004,2.0,2.0,5.0
197,197,CHEMBL3975078,inactive,O=C1NCC(c2ccc(-c3ccc(Cl)c(Cl)c3)cc2)N1c1ccc2nc[nH]c2c1,423.30300000000005,5.807600000000003,2.0,2.0,5.0
198,198,CHEMBL3942272,inactive,O=C1NCC(c2cccc(-c3ccccc3)c2)N1c1ccc2nc[nH]c2c1,354.41300000000007,4.500800000000003,2.0,2.0,5.0
199,199,CHEMBL3979955,inactive,O=C1NCC(c2cccc(-c3cccc(Cl)c3)c2)N1c1ccc2nc[nH]c2c1,388.85800000000006,5.154200000000004,2.0,2.0,5.0
200,200,CHEMBL3974001,inactive,O=C1NCC(c2ccc(N3CCOCC3)c(Cl)c2)N1c1ccc2nc[nH]c2c1,397.866,3.323800000000002,2.0,4.0,5.0
201,201,CHEMBL3973766,inactive,O=C1NCC(c2ccc(N3CCN(c4ccccc4)CC3)cc2)N1c1ccc2nc[nH]c2c1,438.53500000000014,4.160400000000003,2.0,4.0,5.0
202,202,CHEMBL3952056,inactive,O=C1NCC(c2ccccc2)N1c1ccc2nccn2c1,278.315,2.605200000000001,1.0,3.0,5.0
203,203,CHEMBL3969588,inactive,CCCOc1ccc(C2CNC(=O)N2c2ccc3nccn3c2)cc1,336.395,3.394000000000002,1.0,4.0,5.0
204,204,CHEMBL3899637,inactive,COc1cc(F)c(C2CNC(=O)N2c2ccn3ccnc3c2)c(F)c1,344.3210000000001,2.8920000000000012,1.0,4.0,5.0
205,205,CHEMBL3915129,inactive,COc1cc(C2CNC(=O)N2c2ccn3ccnc3c2)cc2c1OCO2,352.3500000000002,2.3425000000000002,1.0,6.0,5.0
206,206,CHEMBL3890650,inactive,O=C1NCC(c2ccc(OCCN3CCOCC3)cc2)N1c1ccn2ccnc2c1,407.474,2.3162000000000003,1.0,6.0,5.0
207,207,CHEMBL3974333,inactive,O=C1NCC(c2c(F)cccc2F)N1c1ccn2ccnc2c1,314.295,2.883400000000001,1.0,3.0,5.0
208,208,CHEMBL3935824,inactive,O=C1NCC(c2ccc(-c3ccccc3)c(F)c2)N1c1ccn2ccnc2c1,372.4030000000001,4.411300000000002,1.0,3.0,5.0
209,209,CHEMBL3898844,inactive,O=C1NCC(c2ccc(N3CCN(c4ccccc4)CC3)cc2)N1c1ccn2ccnc2c1,438.53500000000014,3.9318000000000035,1.0,5.0,5.0
210,210,CHEMBL3930410,inactive,COc1ccc(C2CN(N)C(=O)N2c2ccc3[nH]cnc3c2)cc1,323.35600000000005,2.4285000000000005,2.0,4.0,5.0
211,211,CHEMBL4112114,inactive,O=C1OC[C@H](c2ccccc2)N1c1ccc2[nH]cnc2c1,279.29900000000004,3.2608000000000015,1.0,3.0,5.0
212,212,CHEMBL4113587,inactive,CC(C)[C@H]1COC(=O)N1c1ccc2[nH]cnc2c1,245.282,2.5441000000000003,1.0,3.0,5.0
213,213,CHEMBL3911348,inactive,O=C1O[C@H](c2ccccc2)[C@H](c2ccccc2)N1c1ccc2[nH]cnc2c1,355.39700000000005,5.002100000000004,1.0,3.0,5.0
214,214,CHEMBL3961035,inactive,C[C@@H]1OC(=O)N(c2ccc3[nH]cnc3c2)[C@H]1c1ccccc1,293.326,3.649300000000002,1.0,3.0,5.0
215,215,CHEMBL3937100,inactive,CC1(C)OC(=O)N(c2ccc3[nH]cnc3c2)[C@H]1c1ccccc1,307.35300000000007,4.039400000000002,1.0,3.0,5.0
216,216,CHEMBL4110108,inactive,O=C1OC[C@H](c2ccc3c(c2)OCCO3)N1c1ccc2nc[nH]c2c1,337.335,3.032000000000001,1.0,5.0,5.0
217,217,CHEMBL4107616,inactive,O=C1OC[C@H](c2ccc3c(c2)OCO3)N1c1ccc2nc[nH]c2c1,323.308,2.9895000000000005,1.0,5.0,5.0
218,218,CHEMBL3890917,inactive,CCCOc1ccc([C@H]2[C@@H](c3ccc(OCCC)cc3)OC(=O)N2c2ccc3[nH]cnc3c2)cc1,471.55700000000013,6.579700000000006,1.0,5.0,5.0
219,219,CHEMBL3960000,inactive,CCCOc1ccc([C@@H]2OC(=O)N(c3ccc4[nH]cnc4c3)[C@H]2c2ccc(OCCC)cc2)cc1,471.55700000000024,6.579700000000005,1.0,5.0,5.0
220,220,CHEMBL3894256,inactive,CCCOc1ccc(C2C(c3ccccc3)OC(=O)N2c2ccc3[nH]cnc3c2)cc1,413.4770000000001,5.790900000000005,1.0,4.0,5.0
221,221,CHEMBL3919970,inactive,CCCOc1ccc([C@H]2[C@H](c3ccccc3)OC(=O)N2c2ccc3[nH]cnc3c2)cc1,413.4770000000001,5.790900000000005,1.0,4.0,5.0
222,222,CHEMBL4110999,inactive,O=C1OC[C@H](c2ccc(OCCN3CCNCC3)cc2)N1c1ccc2[nH]cnc2c1,407.474,2.5448000000000004,2.0,6.0,5.0
223,223,CHEMBL4106443,inactive,O=C1OC[C@H](c2ccc(OCCN3CCOCC3)cc2)N1c1ccc2[nH]cnc2c1,408.45799999999997,2.971800000000001,1.0,6.0,5.0
224,224,CHEMBL4108436,inactive,O=C1OC[C@H](c2cccc(F)c2F)N1c1ccc2[nH]cnc2c1,315.27899999999994,3.5390000000000015,1.0,3.0,5.0
225,225,CHEMBL4107932,inactive,O=C1OC[C@H](c2cccc(F)c2)N1c1ccc2[nH]cnc2c1,297.289,3.3999000000000015,1.0,3.0,5.0
226,226,CHEMBL4106463,inactive,O=C1OC[C@H](c2cc(F)cc(C(F)(F)F)c2)N1c1ccc2[nH]cnc2c1,365.28600000000006,4.418700000000003,1.0,3.0,5.0
227,227,CHEMBL4111160,inactive,O=C1OC[C@H](c2cccc(Cl)c2)N1c1ccc2[nH]cnc2c1,313.74399999999997,3.914200000000002,1.0,3.0,5.0
228,228,CHEMBL4114632,inactive,O=C1OC[C@H](c2ccc(Cl)cc2)N1c1ccc2[nH]cnc2c1,313.744,3.914200000000002,1.0,3.0,5.0
229,229,CHEMBL4112078,inactive,O=C1OC[C@H](c2ccc(-c3cccc(Cl)c3)cc2)N1c1ccc2[nH]cnc2c1,389.8420000000001,5.5812000000000035,1.0,3.0,5.0
230,230,CHEMBL4110439,inactive,O=C1OC[C@H](c2cccc(-c3cccc(Cl)c3)c2)N1c1ccc2[nH]cnc2c1,389.84200000000004,5.5812000000000035,1.0,3.0,5.0
231,231,CHEMBL4108058,inactive,CN1CCN(c2ccc([C@H]3COC(=O)N3c3ccc4nc[nH]c4c3)cc2)CC1,377.4480000000001,3.0126000000000017,1.0,5.0,5.0
232,232,CHEMBL4115592,inactive,O=C1OC[C@H](c2cccc(N3CCN(c4ccccc4)CC3)c2)N1c1ccc2nc[nH]c2c1,439.5190000000001,4.587400000000003,1.0,5.0,5.0
233,233,CHEMBL4114303,inactive,Cc1nc2ccc(N3C(=O)OC[C@@H]3c3ccccc3)cc2[nH]1,293.32599999999996,3.5692200000000014,1.0,3.0,5.0
234,234,CHEMBL3918986,inactive,COc1ccc(C2CCCN2c2ccc3nc[nH]c3c2)cc1,293.37,3.913000000000002,1.0,3.0,5.0
235,235,CHEMBL3915007,inactive,O=C1CSC(c2ccsc2)N1c1ccc2nc[nH]c2c1,301.396,3.4030000000000014,1.0,4.0,5.0
236,236,CHEMBL3946455,inactive,S=C1CSC(c2ccccc2)N1c1ccc2[nH]cnc2c1,311.435,4.142300000000002,1.0,3.0,5.0
237,237,CHEMBL3933929,inactive,COc1ccc(C2CCC(=O)N2c2ccc3[nH]cnc3c2)cc1,307.35300000000007,3.4396000000000013,1.0,3.0,5.0
238,238,CHEMBL3903156,inactive,CCCOc1ccc(C2CCC(=O)N2c2ccc3[nH]cnc3c2)cc1,335.407,4.219800000000003,1.0,3.0,5.0
239,239,CHEMBL3963778,inactive,O=C1CCC(c2ccc3c(c2)OCCO3)N1c1ccc2[nH]cnc2c1,335.363,3.2022000000000013,1.0,4.0,5.0
240,240,CHEMBL3926587,inactive,O=C1C2C=CC=CC2C(c2ccccc2)N1c1ccc2[nH]cnc2c1,327.38700000000006,4.0092000000000025,1.0,2.0,5.0
241,241,CHEMBL3902094,inactive,O=C1C2C=CC=CC2C(c2ccc(-c3ccccc3)cc2)N1c1ccc2[nH]cnc2c1,403.48500000000007,5.676200000000005,1.0,2.0,5.0
242,242,CHEMBL3889578,inactive,O=C1C2C=CC=CC2C(c2ccc(F)cc2)N1c1ccc2[nH]cnc2c1,345.377,4.1483000000000025,1.0,2.0,5.0
243,243,CHEMBL3896839,inactive,O=C1C2C=CC=CC2C(c2cccc(F)c2)N1c1ccc2[nH]cnc2c1,345.377,4.1483000000000025,1.0,2.0,5.0
244,244,CHEMBL3924877,inactive,O=C1C2C=CC=CC2C(c2cc(F)cc(F)c2)N1c1ccc2[nH]cnc2c1,363.367,4.2874000000000025,1.0,2.0,5.0
245,245,CHEMBL3910509,inactive,O=C1C2C=CC=CC2C(c2ccc(Cl)cc2)N1c1ccc2[nH]cnc2c1,361.83200000000005,4.662600000000004,1.0,2.0,5.0
246,246,CHEMBL3985646,inactive,O=C1C2C=CC=CC2C(c2ccc(Cl)c(Cl)c2)N1c1ccc2[nH]cnc2c1,396.27700000000004,5.316000000000003,1.0,2.0,5.0
247,247,CHEMBL3919439,inactive,O=C1C2C=CC=CC2C(c2cc(F)cc(Cl)c2)N1c1ccc2[nH]cnc2c1,379.82200000000006,4.801700000000003,1.0,2.0,5.0
248,248,CHEMBL3960005,inactive,COc1ccc(C2C3C=CC=CC3C(=O)N2c2ccc3[nH]cnc3c2)cc1,357.41300000000007,4.017800000000002,1.0,3.0,5.0
249,249,CHEMBL3937918,inactive,CCCOc1ccc(C2C3C=CC=CC3C(=O)N2c2ccc3[nH]cnc3c2)cc1,385.46700000000004,4.798000000000004,1.0,3.0,5.0
250,250,CHEMBL3909980,inactive,COc1ccc(C2C3C=CC=CC3C(=O)N2c2ccc3[nH]cnc3c2)cc1F,375.4030000000001,4.156900000000002,1.0,3.0,5.0
251,251,CHEMBL3922411,inactive,COc1ccc(C2C3C=CC=CC3C(=O)N2c2ccc3[nH]cnc3c2)cc1OC,387.43900000000014,4.026400000000002,1.0,4.0,5.0
252,252,CHEMBL3923461,inactive,O=C1C2C=CC=CC2C(c2ccc3c(c2)OCO3)N1c1ccc2[nH]cnc2c1,371.396,3.7379000000000016,1.0,4.0,5.0
253,253,CHEMBL3895472,inactive,O=C1C2C=CC=CC2C(c2ccc(Oc3ccccc3)cc2)N1c1ccc2[nH]cnc2c1,419.4840000000001,5.801500000000005,1.0,3.0,5.0
254,254,CHEMBL3900917,inactive,COc1ccc(C2C3C(Cl)=CC=C(Cl)C3C(=O)N2c2ccc3[nH]cnc3c2)cc1,426.3030000000001,5.150800000000005,1.0,3.0,5.0
255,255,CHEMBL3907476,inactive,COc1ccc(C2C3C=C(Cl)C(Cl)=CC3C(=O)N2c2ccc3[nH]cnc3c2)cc1,426.3030000000001,5.150800000000005,1.0,3.0,5.0
256,256,CHEMBL3908657,inactive,CCCOc1ccc(C2C3C=C(Cl)C(Cl)=CC3C(=O)N2c2ccc3[nH]cnc3c2)cc1,454.35700000000014,5.931000000000005,1.0,3.0,5.0
257,257,CHEMBL4112290,inactive,COc1ccc([C@@H]2c3ccccc3C(=O)N2c2ccc3nc[nH]c3c2)cc1OC,385.4230000000001,4.329900000000003,1.0,4.0,5.0
258,258,CHEMBL4110773,inactive,CCCOc1ccc([C@@H]2c3ccccc3C(=O)N2c2ccc3nc[nH]c3c2)cc1,383.451,5.101500000000003,1.0,3.0,5.0
259,259,CHEMBL4114024,inactive,O=C1c2ccccc2[C@@H](c2ccc(Cl)cc2)N1c1ccc2nc[nH]c2c1,359.81600000000003,4.9661000000000035,1.0,2.0,5.0
260,260,CHEMBL3953404,inactive,O=C1c2ccccc2[C@H](c2ccc(Cl)cc2)N1c1ccc2nc[nH]c2c1,359.81600000000003,4.9661000000000035,1.0,2.0,5.0
261,261,CHEMBL3929118,inactive,O=C1NCC(C2CCC(c3ccccc3)CC2)N1c1ccc2nc[nH]c2c1,360.461,4.435100000000003,2.0,2.0,5.0
262,262,CHEMBL3961326,inactive,O=C1NCC(C2CCN(c3ccccc3)CC2)N1c1ccc2nc[nH]c2c1,361.44900000000007,3.3777000000000017,2.0,3.0,5.0
263,263,CHEMBL3896767,inactive,COCCCc1ccc(C2CNC(=O)N2c2ccc3[nH]cnc3c2)cc1,350.422,3.4128000000000016,2.0,3.0,5.0
264,264,CHEMBL3906221,inactive,O=C1NCC(c2ccc(O)cc2)N1c1ccc2[nH]cnc2c1,294.314,2.5394000000000005,3.0,3.0,5.0
265,265,CHEMBL3985557,inactive,O=C1NCC(c2ccc(OC3CCCCC3)cc2)N1c1ccc2[nH]cnc2c1,376.46,4.545300000000004,2.0,3.0,5.0
266,266,CHEMBL3919365,inactive,COCCOc1ccc(C2CNC(=O)N2c2ccc3[nH]cnc3c2)cc1,352.39400000000006,2.859000000000001,2.0,4.0,5.0
267,267,CHEMBL4110225,inactive,CN(C)CCOc1ccc([C@H]2CNC(=O)N2c2ccc3[nH]cnc3c2)cc1,365.437,2.7742000000000004,2.0,4.0,5.0
268,268,CHEMBL3910437,inactive,CCCOc1ccc(C2CN(CCc3ccccc3)C(=O)N2c2ccc3[nH]cnc3c2)cc1,440.5470000000001,5.577700000000005,1.0,3.0,5.0
269,269,CHEMBL3974634,inactive,CCCOc1ccc(C2CN(Cc3ccc4ccccc4c3)C(=O)N2c2ccc3[nH]cnc3c2)cc1,476.58000000000015,6.688400000000007,1.0,3.0,5.0
270,270,CHEMBL3900219,inactive,CCCOc1ccc(C2CN(CCCc3ccccc3)C(=O)N2c2ccc3[nH]cnc3c2)cc1,454.57400000000007,5.967800000000006,1.0,3.0,5.0
271,271,CHEMBL3977130,inactive,CCCOc1ccc(C2CN(Cc3ccccc3)C(=O)N2c2ccc3[nH]cnc3c2)cc1,426.5200000000001,5.535200000000005,1.0,3.0,5.0
272,272,CHEMBL3968625,inactive,COc1cc(C2CNC(=O)N2c2ccc3[nH]cnc3c2)ccc1F,326.3310000000001,2.9815000000000005,2.0,3.0,5.0
273,273,CHEMBL3939077,inactive,CCCOc1ccc(C2CNC(=O)N2c2ccc3[nH]cnc3c2)cc1F,354.385,3.761700000000002,2.0,3.0,5.0
274,274,CHEMBL3910189,inactive,CCCOc1ccc(C2CNC(=O)N2c2ccc3[nH]cnc3c2)c(F)c1,354.385,3.761700000000002,2.0,3.0,5.0
275,275,CHEMBL4110411,inactive,CCN(CC)c1ccc([C@H]2CNC(=O)N2c2ccc3[nH]cnc3c2)cc1,349.43800000000005,3.6800000000000015,2.0,3.0,5.0
276,276,CHEMBL3981929,inactive,O=C1NCC(c2ccc(Cl)cc2)N1c1ccc2[nH]cnc2c1,312.76,3.4872000000000014,2.0,2.0,5.0
277,277,CHEMBL3964697,inactive,O=C1NCC(c2ccc(C3CCCCC3)cc2)N1c1ccc2[nH]cnc2c1,360.46099999999996,4.8815000000000035,2.0,2.0,5.0
278,278,CHEMBL3912068,inactive,O=C1NCC(c2ccc(C3CCC(N4CCOCC4)CC3)cc2)N1c1ccc2[nH]cnc2c1,445.5670000000001,4.192200000000003,2.0,4.0,5.0
279,279,CHEMBL4112755,inactive,CN1CCC(c2ccc([C@H]3CNC(=O)N3c3ccc4[nH]cnc4c3)cc2)CC1,375.4760000000001,3.6430000000000016,2.0,3.0,5.0
