,Unnamed: 0,molecule_chembl_id,class,canonical_smiles1,MW,LogP,NumHDonors,NumHAcceptors,pIC50
280,280,CHEMBL3913874,inactive,O=C1NCC(c2ccc(C3CCOCC3)cc2)N1c1ccc2[nH]cnc2c1,362.433,3.727800000000003,2.0,3.0,5.0
281,281,CHEMBL3915587,inactive,O=C1CCC(c2ccc(C3CNC(=O)N3c3ccc4[nH]cnc4c3)cc2)CC1,374.4440000000001,4.060500000000003,2.0,3.0,5.0
282,282,CHEMBL4109277,inactive,O=C1NC[C@H](c2ccc(C3CCC(F)(F)CC3)cc2)N1c1ccc2[nH]cnc2c1,396.441,5.126700000000004,2.0,2.0,5.0
283,283,CHEMBL3904874,inactive,O=C1NCC(c2ccc(N3CCCCC3)cc2)N1c1ccc2[nH]cnc2c1,361.449,3.8241000000000023,2.0,3.0,5.0
284,284,CHEMBL3972294,inactive,O=C1NCC(c2ccc(N3CCOCC3)cc2)N1c1ccc2[nH]cnc2c1,363.421,2.6704000000000008,2.0,4.0,5.0
285,285,CHEMBL3901160,inactive,O=C1NCC(c2ccc(C3CCCCC3)cc2)N1c1ccn2ccnc2c1,360.46099999999996,4.652900000000004,1.0,3.0,5.0
286,286,CHEMBL3921966,inactive,O=C1NCC(c2ccc(N3CCCC3)cc2)N1c1ccn2ccnc2c1,347.42199999999997,3.205400000000002,1.0,4.0,5.0
287,287,CHEMBL3910235,inactive,O=C1NCC(c2ccc(N3CCCCC3)cc2)N1c1ccn2ccnc2c1,361.449,3.595500000000002,1.0,4.0,5.0
288,288,CHEMBL3921144,inactive,O=C1NCC(c2cccc(N3CCCCC3)c2)N1c1ccn2ccnc2c1,361.449,3.595500000000003,1.0,4.0,5.0
289,289,CHEMBL4113021,inactive,COCCCc1ccc([C@H]2COC(=O)N2c2ccc3[nH]cnc3c2)cc1,351.406,3.839800000000003,1.0,4.0,5.0
290,290,CHEMBL3971554,inactive,CN(C)CCCc1ccc([C@@H]2COC(=O)N2c2ccc3[nH]cnc3c2)cc1,364.449,3.7550000000000026,1.0,4.0,5.0
291,291,CHEMBL4115103,inactive,Cc1cc(N2C(=O)OC[C@@H]2c2ccccc2)cc2nc[nH]c12,293.326,3.5692200000000014,1.0,3.0,5.0
292,292,CHEMBL4115290,inactive,O=C1OC[C@H](c2ccccc2)N1c1cc(F)c2[nH]cnc2c1,297.289,3.3999000000000015,1.0,3.0,5.0
293,293,CHEMBL3963022,inactive,O=C1OC[C@H](CC2CCCCC2)N1c1ccc2[nH]cnc2c1,299.374,3.858500000000002,1.0,3.0,5.0
294,294,CHEMBL4107394,inactive,O=C1OC[C@H](C2CCCCC2)N1c1ccc2[nH]cnc2c1,285.34700000000004,3.4684000000000017,1.0,3.0,5.0
295,295,CHEMBL4115155,inactive,O=C1OC[C@H](C2CCC(c3ccccc3)CC2)N1c1ccc2[nH]cnc2c1,361.44500000000005,4.862100000000003,1.0,3.0,5.0
296,296,CHEMBL4111264,inactive,O=C1OC[C@H](C2CCN(c3ccccc3)CC2)N1c1ccc2[nH]cnc2c1,362.43300000000005,3.804700000000002,1.0,4.0,5.0
297,297,CHEMBL3936074,inactive,CC(c1ccccc1)C1COC(=O)N1c1ccc2[nH]cnc2c1,307.353,3.6918000000000015,1.0,3.0,5.0
298,298,CHEMBL3969198,inactive,CCCOc1ccc(C[C@H]2COC(=O)N2c2ccc3[nH]cnc3c2)cc1,351.406,3.9196000000000026,1.0,4.0,5.0
299,299,CHEMBL3930656,inactive,CC(C)Oc1ccc(C[C@H]2COC(=O)N2c2ccc3[nH]cnc3c2)cc1,351.406,3.918000000000003,1.0,4.0,5.0
300,300,CHEMBL3958131,inactive,O=C1OC[C@H](Cc2ccc(Oc3ccccc3)cc2)N1c1ccc2[nH]cnc2c1,385.42300000000006,4.923100000000003,1.0,4.0,5.0
301,301,CHEMBL3953608,inactive,O=C1OC[C@H](CCc2ccccc2)N1c1ccc2[nH]cnc2c1,307.35300000000007,3.520900000000002,1.0,3.0,5.0
302,302,CHEMBL3945014,inactive,O=C1OCC(c2ccc(OC3CCCCC3)cc2)N1c1ccc2[nH]cnc2c1,377.444,4.972300000000004,1.0,4.0,5.0
303,303,CHEMBL4108887,inactive,CCCOc1ccc([C@H]2COC(=O)N2c2cc(C)c3[nH]cnc3c2)cc1,351.406,4.3580200000000024,1.0,4.0,5.0
304,304,CHEMBL4115663,inactive,COCCOc1ccc([C@H]2COC(=O)N2c2ccc3[nH]cnc3c2)cc1,353.37800000000004,3.2860000000000014,1.0,5.0,5.0
305,305,CHEMBL4106950,inactive,CN(C)CCOc1ccc([C@H]2COC(=O)N2c2ccc3[nH]cnc3c2)cc1,366.421,3.201200000000002,1.0,5.0,5.0
306,306,CHEMBL3933790,inactive,COc1cc(F)c(C2COC(=O)N2c2ccc3[nH]cnc3c2)c(F)c1,345.30500000000006,3.547600000000002,1.0,4.0,5.0
307,307,CHEMBL4114901,inactive,CCN(CC)c1ccc([C@H]2COC(=O)N2c2ccc3[nH]cnc3c2)cc1,350.422,4.107000000000003,1.0,4.0,5.0
308,308,CHEMBL4111583,inactive,COCCN(CCOC)c1ccc([C@H]2COC(=O)N2c2ccc3[nH]cnc3c2)cc1,410.47400000000005,3.360000000000002,1.0,6.0,5.0
309,309,CHEMBL4108509,inactive,O=C1OC[C@H](c2ccc(N(C3CC3)C3CC3)cc2)N1c1ccc2[nH]cnc2c1,374.444,4.392000000000003,1.0,4.0,5.0
310,310,CHEMBL4110634,inactive,O=C1OC[C@H](c2ccc(-c3ccccc3)cc2)N1c1ccc2[nH]cnc2c1,355.39700000000005,4.927800000000004,1.0,3.0,5.0
311,311,CHEMBL3980044,inactive,O=C1CCC(c2ccc(C3COC(=O)N3c3ccc4[nH]cnc4c3)cc2)CC1,375.42800000000005,4.487500000000003,1.0,4.0,5.0
312,312,CHEMBL3936574,inactive,COC1CCC(c2ccc(C3COC(=O)N3c3ccc4[nH]cnc4c3)cc2)CC1,391.4710000000001,4.933400000000004,1.0,4.0,5.0
313,313,CHEMBL3950792,inactive,O=C1OCC(c2ccc(C3CCC(O)CC3)cc2)N1c1ccc2[nH]cnc2c1,377.444,4.279300000000003,2.0,4.0,5.0
314,314,CHEMBL3921242,inactive,O=C1OCC(c2ccc(C3CCC(N4CCOCC4)CC3)cc2)N1c1ccc2[nH]cnc2c1,446.55100000000016,4.619200000000004,1.0,5.0,5.0
315,315,CHEMBL3949071,inactive,O=C1OCC(c2ccc(N3CCCC3)cc2)N1c1ccc2[nH]cnc2c1,348.40599999999995,3.8610000000000024,1.0,4.0,5.0
316,316,CHEMBL4113653,inactive,O=C1OC[C@H](c2ccc(N3CCCCC3)cc2)N1c1ccc2[nH]cnc2c1,362.433,4.251100000000003,1.0,4.0,5.0
317,317,CHEMBL4112748,inactive,O=C1OC[C@H](c2cccc(N3CCCCC3)c2)N1c1ccc2[nH]cnc2c1,362.433,4.251100000000003,1.0,4.0,5.0
318,318,CHEMBL4108002,inactive,O=C1OC[C@H](c2ccc(N3CCOCC3)cc2)N1c1ccc2[nH]cnc2c1,364.405,3.0974000000000013,1.0,5.0,5.0
319,319,CHEMBL4110782,intermediate,O=C1OC[C@H](c2cccc(N3CCOCC3)c2)N1c1ccc2[nH]cnc2c1,364.405,3.0974000000000013,1.0,5.0,5.0
320,320,CHEMBL3985426,intermediate,O=C1OCC(c2ccc(C3CCOCC3)cc2)N1c1ccc2[nH]cnc2c1,363.41700000000003,4.1548000000000025,1.0,4.0,5.0
321,321,CHEMBL3915695,intermediate,CN1CCC(c2ccc(C3COC(=O)N3c3ccc4[nH]cnc4c3)cc2)CC1,376.4600000000001,4.070000000000003,1.0,4.0,5.0
322,322,CHEMBL4111170,intermediate,CN1CCN(c2cccc([C@H]3COC(=O)N3c3ccc4nc[nH]c4c3)c2)CC1,377.4480000000001,3.012600000000001,1.0,5.0,5.0
323,323,CHEMBL4108848,intermediate,O=C1OC[C@H](c2ccc3c(c2)OCCO3)N1c1ccn2ccnc2c1,337.335,2.803400000000001,0.0,6.0,5.0
324,324,CHEMBL4109590,intermediate,O=C1OC[C@H](c2ccc(C3CCCCC3)cc2)N1c1ccn2ccnc2c1,361.445,5.079900000000005,0.0,4.0,5.0
325,325,CHEMBL4107605,intermediate,O=C1OC[C@H](c2ccc(N3CCCCC3)cc2)N1c1ccn2ccnc2c1,362.433,4.022500000000003,0.0,5.0,5.0
326,326,CHEMBL4112064,inactive,O=C1OC[C@H](c2ccc(N3CCOCC3)cc2)N1c1ccn2ccnc2c1,364.405,2.868800000000001,0.0,6.0,5.0
327,327,CHEMBL4112094,inactive,O=C1OC[C@H](c2ccc(N3CCN(c4ccccc4)CC3)cc2)N1c1ccn2ccnc2c1,439.5190000000001,4.358800000000004,0.0,6.0,5.0
328,328,CHEMBL3960866,inactive,CCCOc1ccc(C2C3C(F)=CC=C(F)C3C(=O)N2c2ccn3ccnc3c2)cc1,421.44700000000006,5.163800000000005,0.0,4.0,5.0
329,329,CHEMBL3954401,inactive,COc1ccc(C2C3C=CC=CC3C(=O)N2c2ccn3ccnc3c2)cc1OC,387.43900000000014,3.7978000000000023,0.0,5.0,5.0
330,330,CHEMBL3926755,inactive,COc1ccc([C@H]2C3C=CC=CC3C(=O)N2c2ccn3ccnc3c2)cc1OC,387.43900000000014,3.7978000000000023,0.0,5.0,5.0
331,331,CHEMBL3941653,inactive,Sc1nnc(-c2ccc3[nH]cnc3c2)o1,218.24099999999999,1.9015999999999993,2.0,5.0,5.000434511774017
332,332,CHEMBL3955550,active,CC(C)(C)c1ccc(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)cc1,364.47400000000005,5.2027000000000045,1.0,5.0,5.259637310505756
333,333,CHEMBL3911293,active,Clc1ccc(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)cc1,342.8110000000001,4.558600000000003,1.0,5.0,5.047207556955908
334,334,CHEMBL3916473,active,Fc1ccc(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)cc1,326.3560000000001,4.0443000000000024,1.0,5.0,5.22548303427145
335,335,CHEMBL3986946,active,Fc1cc(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)cc(F)c1F,362.3360000000001,4.322500000000001,1.0,5.0,5.016373712875465
336,336,CHEMBL3958231,active,Fc1c(F)c(F)c(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)c(F)c1F,398.3160000000001,4.600700000000002,1.0,5.0,5.688246138944246
337,337,CHEMBL3969169,active,Cc1cc(C)c(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)c(C)c1,350.4470000000001,4.830460000000003,1.0,5.0,5.136677139879544
338,338,CHEMBL3947463,active,Cc1c(C)c(C)c(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)c(C)c1C,378.50100000000015,5.447300000000005,1.0,5.0,4.4156687756324695
339,339,CHEMBL3974413,active,COc1cc(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)cc(OC)c1OC,398.44400000000024,3.931000000000002,1.0,8.0,4.815308569182401
340,340,CHEMBL3944986,active,c1ccc(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)nc1,309.35400000000004,3.300200000000001,1.0,6.0,4.705533773838407
341,341,CHEMBL3956476,active,c1cncc(CSc2nnc(-c3ccc4[nH]cnc4c3)o2)c1,309.3540000000001,3.300200000000001,1.0,6.0,4.541664374008053
342,342,CHEMBL3957056,active,COc1ccc(Nc2nnc(-c3ccc4[nH]cnc4c3)o2)cc1OC,337.3390000000001,3.3737000000000013,2.0,7.0,4.823330067331851
343,343,CHEMBL3963868,active,Clc1ccc(Nc2nnc(-c3ccc4[nH]cnc4c3)o2)cc1,311.7320000000001,4.009900000000002,2.0,5.0,4.235077015350112
344,344,CHEMBL3922862,active,Fc1ccc(Nc2nnc(-c3ccc4[nH]cnc4c3)o2)cc1,295.27700000000004,3.4956000000000005,2.0,5.0,4.684029654543083
345,345,CHEMBL3964309,active,Fc1ccc(CNc2nnc(-c3ccc4[nH]cnc4c3)o2)cc1,309.30400000000003,3.3641000000000005,2.0,5.0,4.617982957425132
346,346,CHEMBL3980878,active,Cc1ccc(CNc2nnc(-c3ccc4[nH]cnc4c3)o2)cc1,305.34100000000007,3.5334200000000013,2.0,5.0,4.373659632624958
347,347,CHEMBL4089521,active,CNCCCCOc1ccc(NC(=S)NCCCn2cncc2C)cc1OC,405.56800000000015,2.9552200000000006,3.0,6.0,7.790484985457369
348,348,CHEMBL4088456,active,CNCCCOc1ccc(NC(=S)NCCCn2cncc2C)cc1OC,391.5410000000001,2.5651199999999994,3.0,6.0,8.161150909262744
349,349,CHEMBL4061029,active,CNCCOc1ccc(NC(=S)NCCCn2cncc2C)cc1OC,377.51400000000007,2.175019999999999,3.0,6.0,7.412289034981089
350,350,CHEMBL4100893,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCN,391.5410000000003,2.69452,3.0,6.0,7.860120913598763
351,351,CHEMBL4082916,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCN,377.51400000000024,2.30442,3.0,6.0,8.275724130399212
352,352,CHEMBL4093175,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCN,363.4870000000002,1.9143199999999998,3.0,6.0,7.519993057042849
353,353,CHEMBL4077433,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCN1CCNCC1,432.59400000000034,1.8608199999999997,3.0,7.0,9.154901959985743
354,354,CHEMBL4100758,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCN1CCOCC1,461.63200000000046,3.0680200000000015,2.0,7.0,8.036212172654444
355,355,CHEMBL4085595,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCN1CCOCC1,447.6050000000004,2.677920000000001,2.0,7.0,7.85078088734462
356,356,CHEMBL4062616,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCN1CCOCC1,433.5780000000004,2.28782,2.0,7.0,7.903089986991944
357,357,CHEMBL4090828,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCN1CCCCC1,459.6600000000005,4.221720000000004,2.0,6.0,7.903089986991944
358,358,CHEMBL4063751,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCN1CCCCC1,445.63300000000044,3.8316200000000027,2.0,6.0,7.872895201635193
359,359,CHEMBL4065376,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCN1CCCCC1,431.6060000000004,3.4415200000000024,2.0,6.0,7.607303046740334
360,360,CHEMBL4076559,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCNc1ncc(F)cn1,487.6050000000003,3.777020000000002,3.0,8.0,7.756961951313706
361,361,CHEMBL4086721,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCNc1ncc(F)cn1,473.57800000000026,3.3869200000000017,3.0,8.0,7.732828271596986
362,362,CHEMBL4075925,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCNc1ncccn1,469.6150000000003,3.637920000000002,3.0,8.0,8.244125144327509
363,363,CHEMBL4059704,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCNc1ncccn1,455.58800000000025,3.2478200000000017,3.0,8.0,7.756961951313706
364,364,CHEMBL4081649,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCNc1ncccn1,441.5610000000002,2.8577200000000005,3.0,8.0,7.404503778174426
365,365,CHEMBL4102625,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCNC(=N)N,419.55500000000023,1.8287900000000004,5.0,6.0,7.3851027839668655
366,366,CHEMBL4071094,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCNC(C)=O,419.5510000000003,2.481820000000001,3.0,6.0,7.38933983691012
367,367,CHEMBL4070663,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCN(C)C,419.5950000000003,3.2974200000000016,2.0,6.0,8.431798275933005
368,368,CHEMBL4097231,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCN(C)C,405.56800000000027,2.9073200000000012,2.0,6.0,7.886056647693163
369,369,CHEMBL4065832,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCN(C)C,391.5410000000002,2.517220000000001,2.0,6.0,7.413412695328245
370,370,CHEMBL4081803,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCN1CCNCC1,446.6210000000004,2.2509200000000007,3.0,7.0,7.943095148663527
371,371,CHEMBL4099813,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCN1CCNCC1,460.6480000000004,2.641020000000001,3.0,7.0,8.318758762624412
372,372,CHEMBL4071297,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCN1CCN(C)CC1,446.6210000000004,2.2030199999999995,2.0,7.0,8.136677139879543
373,373,CHEMBL4098332,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCN1CCN(C)CC1,460.6480000000004,2.5931200000000008,2.0,7.0,7.931814138253839
374,374,CHEMBL4062645,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCN1CCN(C)CC1,474.67500000000047,2.983220000000001,2.0,7.0,8.086186147616283
375,375,CHEMBL4090608,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCC1CCNCC1,431.60600000000034,3.345320000000002,3.0,6.0,7.860120913598763
376,376,CHEMBL4073599,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCC1CCNCC1,445.6330000000004,3.735420000000002,3.0,6.0,8.142667503568731
377,377,CHEMBL4082802,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCC1CCNCC1,459.6600000000004,4.125520000000003,3.0,6.0,8.10790539730952
378,378,CHEMBL4093071,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCC1CCN(C)CC1,445.6330000000004,3.687520000000003,2.0,6.0,8.337242168318426
379,379,CHEMBL4077135,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCC1CCN(C)CC1,459.6600000000004,4.077620000000003,2.0,6.0,7.694648630553377
380,380,CHEMBL4102431,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCC1CCN(C)CC1,473.68700000000047,4.467720000000004,2.0,6.0,7.910094888560602
381,381,CHEMBL4099260,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCc1ccc(N)cc1,439.58500000000026,3.780520000000002,3.0,6.0,8.113509274827518
382,382,CHEMBL4062842,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCc1ccc(N)cc1,453.6120000000003,4.170620000000003,3.0,6.0,8.045757490560675
383,383,CHEMBL4084521,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCc1ccc(N)cc1,467.63900000000035,4.560720000000003,3.0,6.0,8.080921907623926
384,384,CHEMBL4076975,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCc1ccncc1,425.5580000000002,3.593320000000002,2.0,6.0,7.628932137728263
385,385,CHEMBL4063693,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCc1ccncc1,439.58500000000026,3.9834200000000033,2.0,6.0,7.841637507904751
386,386,CHEMBL4093243,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCc1ccncc1,453.6120000000003,4.373520000000004,2.0,6.0,8.040958607678906
387,387,CHEMBL4065599,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCc1cccnc1,453.6120000000003,4.373520000000004,2.0,6.0,7.703334809738469
388,388,CHEMBL4074799,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCc1ccnc(N)c1,440.57300000000026,3.1755200000000015,3.0,7.0,8.259637310505756
389,389,CHEMBL4074222,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCc1ccnc(N)c1,454.6000000000003,3.565620000000002,3.0,7.0,7.97061622231479
390,390,CHEMBL4097599,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCc1ccnc(N)c1,468.62700000000035,3.955720000000002,3.0,7.0,8.346787486224656
391,391,CHEMBL4070421,intermediate,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCc1ccnc(NC(C)=O)c1,510.6640000000004,4.331920000000004,3.0,7.0,7.721246399047171
392,392,CHEMBL4066278,inactive,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCc1cc(N)nc(N)c1,469.61500000000035,3.1478200000000003,4.0,8.0,7.779891911959945
393,393,CHEMBL4093854,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCc1cc(N)nc(N)c1,483.6420000000004,3.5379200000000006,4.0,8.0,7.815308569182402
394,394,CHEMBL4074894,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCc1cccc(N)n1,468.62700000000035,3.955720000000002,3.0,7.0,7.714442690992226
395,395,CHEMBL4101582,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCc1cncnc1,440.57300000000026,3.378420000000002,2.0,7.0,7.449771646944906
396,396,CHEMBL4075609,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCc1cncnc1,454.6000000000003,3.768520000000003,2.0,7.0,7.671620396561262
397,397,CHEMBL4063517,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCc1cnc(N)nc1,455.5880000000003,2.9606200000000005,3.0,8.0,7.688246138944246
398,398,CHEMBL4092890,active,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCc1cnc(N)nc1,469.61500000000035,3.3507200000000017,3.0,8.0,7.735182176990463
399,399,CHEMBL4068882,active,COc1ccc(-c2ccccc2NCCCn2cnc(C)c2)cc1OC,351.4500000000001,4.377920000000002,1.0,5.0,6.050609993355087
400,400,CHEMBL4068968,active,Fc1ccc(-c2c(F)cccc2NCCCn2ccnc2)cc1,313.351,4.3305000000000025,1.0,3.0,5.806875401645538
401,401,CHEMBL4076098,active,Cc1cccc(NCCCn2ccnc2)c1-c1ccc(F)cc1,309.38800000000003,4.499820000000003,1.0,3.0,6.080921907623926
402,402,CHEMBL4073798,active,Fc1ccc(-c2ccccc2NCCCn2ccnc2)cc1,295.361,4.191400000000002,1.0,3.0,5.519993057042849
403,403,CHEMBL4081943,active,COc1ccc(-c2c(C)cccc2NCCCn2ccnc2)cc1OC,351.45000000000005,4.377920000000002,1.0,5.0,6.1938200260161125
404,404,CHEMBL4064101,active,COc1ccc(-c2cccc(F)c2NCCCn2ccnc2)cc1OC,355.413,4.208600000000002,1.0,5.0,5.860120913598763
405,405,CHEMBL4083232,active,COc1ccc(-c2ccccc2NCCCn2ccnc2)cc1OC,337.42300000000006,4.0695000000000014,1.0,5.0,5.681936665037238
406,406,CHEMBL4102009,active,COc1ccc(-c2cccc(F)c2NCCCn2cnc(C)c2)cc1OC,369.44000000000005,4.517020000000002,1.0,5.0,6.301029995663981
407,407,CHEMBL4078102,active,COc1ccc(-c2ccc(C)cc2NCCCn2cnc(C)c2)cc1OC,365.4770000000001,4.686340000000004,1.0,5.0,5.590066876668706
408,408,CHEMBL4102373,active,COc1ccc(-c2cc(C)ccc2NCCCn2cnc(C)c2)cc1OC,365.4770000000001,4.686340000000003,1.0,5.0,6.026872146400302
409,409,CHEMBL4064459,active,COc1ccc(-c2c(C)cccc2NCCCn2cnc(C)c2)cc1OC,365.4770000000001,4.686340000000003,1.0,5.0,6.154901959985743
410,410,CHEMBL4093740,active,Cc1cn(CCCNc2ccccc2-c2ccc(F)cc2)cn1,309.38800000000003,4.499820000000003,1.0,3.0,5.910094888560602
411,411,CHEMBL4073041,active,Cc1ccc(-c2ccc(F)cc2)c(NCCCn2cnc(C)c2)c1,323.415,4.808240000000003,1.0,3.0,5.790484985457369
412,412,CHEMBL4101461,active,Cc1cn(CCCNc2cccc(C)c2-c2ccc(F)cc2)cn1,323.415,4.808240000000004,1.0,3.0,6.102372908709558
413,413,CHEMBL4083469,active,Cc1cn(CCCNc2cccc(F)c2-c2ccc(F)cc2)cn1,327.37800000000004,4.638920000000003,1.0,3.0,6.055517327849832
414,414,CHEMBL4063399,active,Cc1cn(CCCNc2ccccc2-c2cccc(F)c2)cn1,309.38800000000003,4.499820000000004,1.0,3.0,4.809668301829708
415,415,CHEMBL4127037,active,COc1ccc(NC(=S)NCCCn2cncc2C)cc1OCCN,363.4870000000002,1.9143199999999996,3.0,6.0,8.102372908709558
416,416,CHEMBL4129900,active,COc1ccc(NC(=S)NCCCn2cncc2C)cc1OCCCN,377.51400000000024,2.30442,3.0,6.0,8.045757490560675
417,417,CHEMBL4128529,active,COc1ccc(NC(=S)NCCCn2cncc2C)cc1OCCCCN,391.5410000000003,2.69452,3.0,6.0,8.05551732784983
418,418,CHEMBL4126468,active,CNCCCOc1cc(NC(=S)NCCCn2cncc2C)ccc1OC,391.5410000000001,2.5651199999999994,3.0,6.0,7.5718652059712115
